_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
663fba88866cd8bb798ebed5,,94.38,94.4,94.38,80.08,118;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1715452552000
663479b3e7e7f153d05c47d7,,78.38,98.99,78.38,77.32,98;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1714715059000
6634799fe7e7f153d05c4732,,83.17,97.3,87.97,76.44,104;0;2;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1714715039000
662c137251ae38ff2d0bbbfc,,87.59,96.07,87.59,69.1,219;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1714164594000
662b04842dfc811c3ac359a6,,87.99,96.55,87.99,72.08,220;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1714095236000
662b01162dfc811c3ac33f4d,,90.79,95.47,93.99,70.38,227;3;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1714094358000
662abe7a2dfc811c3ac120cf,,97.99,98.79,97.99,82.63,245;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1714077306000
66209dc6a45a2d53710efd6f,,71.59,96.34,73.99,73.88,179;1;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1713413574000
661ae521a45a2d5371d986de,,82,95.81,82,72.54,205;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1713038625000
661ae4ffa45a2d5371d985e3,,79.19,93.18,85.99,71.98,198;5;1;2,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1713038591000
661ae4d1a45a2d5371d9847c,,64.79,97.59,64.79,75.43,162;0;0;0,time,30,-1,0,30,0,0,false,false,english_450k,,normal,false,false,false,,1713038545000
6619a3f1a45a2d5371d0444f,,47.6,83.8,47.6,59.59,119;0;0;0,time,30,-1,0,30,0,0,false,false,english_450k,,normal,false,false,false,,1712956401000
6618bb45edab6d8ac575b90f,,84.39,97.71,84.39,76.45,211;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1712896837000
6614ee28edab6d8ac54f881d,,76.4,95.05,76.4,75.17,191;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1712647720000
6614ee01edab6d8ac54f86c9,,61.59,91.67,61.59,84.3,77;0;0;0,time,15,-1,0,15,0,0,false,false,english_5k,,normal,false,false,false,,1712647681000
660915d4150849667706b16d,true,64.78,94.25,64.78,67.78,81;0;0;0,time,15,-1,0,15,0,0,false,false,english_5k,,normal,false,false,false,,1711871444000
660915c1150849667706b0eb,true,43.99,80.88,43.99,48.64,55;0;0;0,time,15,-1,0,15,0,0,false,false,english_5k,,normal,false,false,false,,1711871425000
660915ab150849667706b045,,90.38,97.48,93.58,76.77,113;1;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1711871403000
6602587e1508496677caedb3,true,99.99,100,99.99,86.38,125;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1711429758000
6602586a1508496677caed2e,true,99.17,98.43,101.57,83.94,124;2;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1711429738000
66019e241508496677c3d8eb,true,94.4,100,94.4,84.01,118;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1711382052000
65f8a3539c9c7becc54c010c,,85.58,97.27,85.58,80.29,107;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1710793555000
65f675959c9c7becc53810f6,true,90.38,97.44,90.38,73.44,113;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1710650773000
65e8a071d7bfb8ea570d6232,,66.39,91.94,67.99,75.93,166;1;0;0,time,30,-1,0,30,0,0,false,false,english_1k,,normal,false,false,false,,1709744241000
65e8a03ed7bfb8ea570d5e16,,86.79,94.35,86.79,79.15,217;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1709744190000
65e15930d7bfb8ea57c6b593,,71.59,90.55,71.59,65.51,179;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1709267248000
65e1590bd7bfb8ea57c6b479,,58.79,94.23,58.79,75.98,147;0;0;0,time,30,-1,0,30,0,0,false,false,english_450k,,normal,false,false,false,,1709267211000
65dfa29b2c98ce4374501996,,52,88.24,54.4,65.17,130;1;0;0,time,30,-1,0,30,0,0,false,false,english_450k,,normal,false,false,false,,1709154971000
65dfa2742c98ce4374501808,,82.39,95,82.39,74.77,206;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1709154932000
65deaa572c98ce437444c3aa,,93.99,99.16,93.99,78.98,235;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1709091415000
65d6e57a2c98ce4374f9cb01,,83.19,97.2,83.19,75.79,208;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1708582266000
65d589c92c98ce4374eb9994,,73.59,94.39,73.59,71.85,184;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1708493257000
65d2593f2c98ce4374cce0e1,,52.39,87.01,52.39,62.46,131;0;0;0,time,30,-1,0,30.01,0,0,false,false,english_25k,,normal,false,false,false,,1708284223000
65d11ebd2c98ce4374c378b9,,90.4,97.84,90.4,74.15,226;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1708203709000
65d115ba2c98ce4374c3335e,true,66.39,91.01,68.39,72.77,166;1;0;0,time,30,-1,0,30,0,0,false,false,english_10k,,normal,false,false,false,,1708201402000
65d114c02c98ce4374c32bd8,,82.79,94.12,82.79,68.76,207;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1708201152000
65d1149d2c98ce4374c32ad0,,87.19,93.99,87.59,76.57,218;1;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1708201117000
65d1147c2c98ce4374c329b8,,89.19,96.96,89.19,78.35,223;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1708201084000
65d114592c98ce4374c328b6,,85.19,95.18,85.19,77.57,213;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1708201049000
65d044f12c98ce4374bc571c,,89.19,97.39,89.19,74.72,223;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1708147953000
65ce89c32c98ce4374ac46a4,true,78,93.38,78.2,69.32,390;1;0;0,time,60,-1,0,60,0,0,false,false,english,,normal,false,false,false,,1708034499000
65ce88e02c98ce4374ac3e63,true,70.79,96.22,70.79,74.5,177;0;0;0,time,30,-1,0,30,0,0,false,false,english_450k,,normal,false,false,false,,1708034272000
65ce83982c98ce4374ac0be9,,58.79,93.83,60.79,79.94,147;1;0;0,time,30,-1,0,30.01,0,0,false,false,english_450k,,normal,false,false,false,,1708032920000
65ce83732c98ce4374ac0aa1,,86.39,94.74,86.39,73.34,216;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1708032883000
65ce834a2c98ce4374ac0929,,78.39,91.2,78.39,73.55,196;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1708032842000
65ce5eae2c98ce4374aa4f86,,89.59,96.98,89.59,70.53,224;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1708023470000
65ce5ae82c98ce4374aa1712,,97.99,99.59,97.99,84.77,245;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1708022504000
65c93a5c4a1f8f32d780e0bf,,89.59,96.57,89.59,74.32,224;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1707686492000
65c90c824a1f8f32d77f6468,,77.99,94.66,77.99,67.94,195;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1707674754000
65c84def4a1f8f32d7794131,,77.99,92.86,77.99,70.96,195;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1707625967000
65c84dcc4a1f8f32d7794009,,91.59,97.05,91.59,80.03,229;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1707625932000
65c51c4d4a1f8f32d75d28af,,79.59,93.52,79.59,70.34,199;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1707416653000
65c45917cb0ebaad372b6866,,79.99,95.31,79.99,70.6,200;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1707366679000
65c458edcb0ebaad372b6705,,73.59,93.1,73.59,63.08,184;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1707366637000
65c458cbcb0ebaad372b65e6,,75.19,91.71,75.19,69.52,188;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1707366603000
65c458a9cb0ebaad372b64c7,,79.59,95.73,79.59,77.83,199;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1707366569000
65c2a4aff6ceb016454cbdba,false,82.39,93.69,82.39,74.46,206;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1707254959000
65c1aa8297665dc8e5763f5d,,83.59,95.43,83.59,75.97,209;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1707190914000
65c16b1e97665dc8e5743bb8,,93.99,99.16,93.99,75.69,235;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1707174686000
65c1536397665dc8e573638a,,88.39,96.1,88.39,71.92,221;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1707168611000
65be913a97665dc8e55a3b54,true,59.19,90.8,59.19,73.25,148;0;0;0,time,30,-1,0,30,0,0,false,false,english_450k,,normal,false,false,false,,1706987834000
65be842b97665dc8e559cebe,,88.79,96.58,88.79,73.44,222;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1706984491000
65b9c77097665dc8e52b20e8,,48.38,90.58,48.38,57.43,121;0;0;0,time,30,-1,0,30.01,0,0,false,false,english_25k,,normal,false,false,false,,1706674032000
65b9c74d97665dc8e52b1fdf,true,55.59,94.27,58.79,63.86,139;1;0;0,time,30,-1,0,30,0,0,false,false,english_25k,,normal,false,false,false,,1706673997000
65b6a94697665dc8e50d7961,,84.39,96.43,85.99,78.76,211;1;0;1,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1706469702000
65b69f5d97665dc8e50d3df8,,91.19,98.71,91.19,76.57,228;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1706467165000
65b5f15111c8b786c0f5b176,,88.78,97.37,88.78,76.81,222;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1706422609000
65b32f0f11c8b786c0dd1899,,75.19,94.47,75.19,75.54,188;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1706241807000
65b2dbfa11c8b786c0da91a6,,86.39,97.31,86.39,74.31,216;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1706220538000
65b2dbcd11c8b786c0da8ffa,,75.58,95.96,75.58,76.66,189;0;0;0,time,30,-1,0,30.01,0,0,false,false,english_1k,,normal,false,false,false,,1706220493000
65b09bf5ae13999a0658e127,,59.19,89.29,61.19,72.88,148;4;1;0,time,30,-1,0,30.01,0,0,false,false,english_1k,,normal,false,false,false,,1706073077000
65b09bd4ae13999a0658e00d,,68.79,91.01,68.79,69.29,172;0;0;0,time,30,-1,0,30,0,0,false,false,english_1k,,normal,false,false,false,,1706073044000
65b09bb2ae13999a0658df0d,,69.59,94.05,69.59,71.27,174;0;0;0,time,30,-1,0,30,0,0,false,false,english_1k,,normal,false,false,false,,1706073010000
659905e1a65b7d25a1c5d3c1,,67.59,95.51,67.59,68.64,169;0;0;0,time,30,-1,0,30.01,0,0,false,false,english_1k,,normal,false,false,false,,1704527329000
658b64efa65b7d25a1588c69,,66.79,93.92,66.79,67.56,167;0;0;0,time,30,-1,0,30,0,0,false,false,english_1k,,normal,false,false,false,,1703634159000
657163846dbc38d131e95706,,72.79,95.83,73.99,76.27,182;1;0;0,time,30,-1,0,30,0,0,false,false,english_1k,,normal,false,false,false,,1701929860000
657163616dbc38d131e955bb,true,63.59,94.19,63.59,76.2,159;0;0;0,time,30,-1,0,30,0,0,false,false,english_10k,,normal,false,false,false,,1701929825000
6571633c6dbc38d131e9547b,,69.6,86.96,81.6,75.36,174;19;0;1,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1701929788000
6571631b6dbc38d131e9537a,,76.38,95.26,81.98,74.44,191;2;2;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1701929755000
657162f96dbc38d131e9525c,,79.19,95.19,79.19,71.9,198;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1701929721000
657162316dbc38d131e94bf7,,80.79,96.65,80.79,79.54,202;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1701929521000
656f9e5dd369732e0d9e4f63,,77.59,93.4,79.19,68.38,194;2;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1701813853000
656f8786d369732e0d668ac6,,84.39,96.36,85.59,79.07,211;2;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1701808006000
656f8383d369732e0d5e8451,,83.19,95.87,83.19,79,208;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1701806979000
656ec9597275ef8140f9114c,,65.18,94.25,65.18,72.42,163;0;0;0,time,30,-1,0,30.01,0,0,false,false,english_1k,,normal,false,false,false,,1701759321000
656ec1b67275ef8140e9308b,,68.79,92.06,68.79,66.42,172;0;0;0,time,30,-1,0,30,0,0,false,false,english_1k,,normal,false,false,false,,1701757366000
656eaa7b7275ef8140b1bc4c,,78.4,97.03,78.4,71.07,196;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1701751419000
656e433d7275ef8140cbd190,,83.59,96.36,84.39,70.69,209;1;0;1,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1701724989000
656e2c447275ef81409bd280,,85.18,97.26,85.18,73.03,213;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1701719108000
656e2c1f7275ef8140940061,,65.59,92.82,68.39,65.64,164;2;1;0,time,30,-1,0,30.01,0,0,false,false,english_1k,,normal,false,false,false,,1701719071000
656ce67c7275ef8140b8f494,,75.19,94.95,75.19,71.63,188;0;0;0,time,30,-1,0,30,0,0,false,false,english_1k,,normal,false,false,false,,1701635708000
656ccfef7275ef8140819019,,73.98,96,77.18,77.31,185;0;1;0,time,30,-1,0,30.01,0,0,false,false,english_1k,,normal,false,false,false,,1701629935000
656cc7a37275ef814071a821,true,77.99,97.03,77.99,74.01,195;0;0;0,time,30,-1,0,30,0,0,false,false,english_1k,,normal,false,false,false,,1701627811000
656cc7837275ef814071a702,,61.17,92.13,66.37,67.46,153;2;0;1,time,30,-1,0,30.01,0,0,false,false,english_1k,,normal,false,false,false,,1701627779000
656cc75f7275ef814071a5c3,,71.99,94.74,71.99,77.92,180;0;0;0,time,30,-1,0,30,0,0,false,false,english_1k,,normal,false,false,false,,1701627743000
656bb4527275ef814008d310,true,76.79,97.96,76.79,80.35,192;0;0;0,time,30,-1,0,30,0,0,false,false,english_1k,,normal,false,false,false,,1701557330000
656b97f87275ef8140c9a5fd,,70.39,95.21,71.99,70.03,176;2;0;0,time,30,-1,0,30.01,0,0,false,false,english_1k,,normal,false,false,false,,1701550072000
656b97d57275ef8140c9a4ef,,61.99,90,61.99,68.09,155;0;0;0,time,30,-1,0,30,0,0,false,false,english_1k,,normal,false,false,false,,1701550037000
6564d44b59405040bd157a3f,true,75.99,96.45,75.99,77.18,190;0;0;0,time,30,-1,0,30,0,0,false,false,english_1k,,normal,false,false,false,,1701106762000
65617af81c9917b51a84f18b,true,65.19,86.98,66.39,65.63,163;2;0;0,time,30,-1,0,30,0,0,false,false,english_1k,,normal,false,false,false,,1700887288000
655d416c0d82cb4950e8eb7b,,59.99,89.29,60.39,71.36,150;1;0;0,time,30,-1,0,30,0,0,false,false,english_10k,,normal,false,false,false,,1700610412000
6559a4c7fc0647e208b9ec9d,true,60.79,88.44,60.79,72.52,152;0;0;0,time,30,-1,0,30,0,0,false,false,english_10k,,normal,false,false,false,,1700373703000
6559a4a0fc0647e208b9eb85,true,57.59,87.01,63.59,72.9,144;2;2;0,time,30,-1,0,30,0,0,false,false,english_10k,,normal,false,false,false,,1700373664000
6559a3e7fc0647e208b236f0,,84.39,97.24,84.39,64.73,211;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1700373479000
6559a251fc0647e208b22c6f,,77.98,91.67,79.58,72.6,195;1;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1700373073000
65401daec150fabbd6cf3db7,,89.59,97.06,93.59,78.67,224;1;1;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1698700718000
653d686bc150fabbd6f3ccb6,,82.78,94.59,82.78,70.89,207;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1698523243000
6535acfd397591e76596ada5,,69.98,85.65,75.18,66.55,175;9;3;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1698016509000
6535677e397591e765040636,,81.58,94.12,81.58,73.43,204;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1697998718000
65356735397591e765040385,,73.57,92.08,73.57,72.1,184;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1697998645000
652f5260397591e765008630,,91.57,96.68,91.57,80.06,229;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1697600096000
652c2a83438cfd693d18a146,,83.18,91.67,83.98,75.83,208;2;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1697393283000
652c2a06438cfd693d189d18,,92.39,97.88,92.39,75.5,231;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1697393158000
652af77a438cfd693d90b41e,,84.36,96.83,84.36,77.98,211;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1697314682000
652af4bc438cfd693d894762,,78.79,95.19,78.79,69.99,197;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1697313980000
6528570d438cfd693dfa474a,,89.98,96.6,89.98,77.87,225;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1697142541000
651e23a14cb4fabb7dfea615,,73.19,90.38,73.19,58.24,183;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1696474017000
651779fc36bd0a3b02220736,,75.99,96.94,75.99,73.28,190;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1696037372000
6515086936bd0a3b020bdd7a,,71.19,94.18,71.19,62.42,178;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1695877225000
650fb78cdaab84819fda5610,,80.79,94.42,80.79,68.58,202;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1695528844000
650f4b74daab84819f0065ef,,79.19,94.44,79.19,63.2,198;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1695501172000
650d226cdaab84819f8056d0,,77.16,95.54,77.56,72.9,193;1;0;0,time,30,-1,0,30.02,0,0,false,false,english,,normal,false,false,false,,1695359596000
650d2249daab84819f8055de,,71.59,93.26,71.59,60.97,179;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1695359561000
65092a51b3a5cd15267d2871,,84.38,97.24,84.38,77.8,211;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1695099473000
65092383b3a5cd15266eac9b,,83.99,98.14,83.99,79.91,210;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1695097731000
64fcc8441f44667c8ec42d3b,,63.99,88.54,69.19,64.7,160;3;1;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1694287940000
64fcc8231f44667c8ec42c5c,,85.19,95.96,85.19,71.85,213;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1694287907000
64f950ec1f44667c8eabbc2a,,83.17,96.4,86.77,83.05,208;0;4;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1694060780000
64f60e831f44667c8e0b1b15,,70.39,87.75,71.59,58.02,176;1;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1693847171000
64eea85383e8f7f36fc5c43d,,95.19,98.35,95.19,81.63,238;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1693362259000
64eea3e083e8f7f36fbea73c,,69.17,93.58,69.17,72.94,173;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1693361120000
64ed503283e8f7f36f0d3419,,91.57,97.46,91.57,79.84,229;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1693274162000
64ed4bba83e8f7f36f06184f,,84.77,95.15,84.77,71.31,212;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1693273018000
64ebfac783e8f7f36f5cbb00,,85.59,93.91,87.19,74.5,214;2;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1693186759000
64ebfa7283e8f7f36f5cb926,,77.97,97.5,77.97,73.08,195;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1693186674000
64eb88cc83e8f7f36f7acf3a,,85.96,96.85,85.96,75.93,215;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1693157580000
64e98bb983e8f7f36f7ad4c6,,77.16,99.48,77.16,68.38,193;0;0;0,time,30,-1,0,30.01,1,0,false,false,english,,normal,false,false,false,,1693027257000
64e96b1b83e8f7f36f3b6110,,84.39,92.95,84.39,71.11,211;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1693018907000
64e9691883e8f7f36f345d34,,75.18,94.09,75.18,66.38,188;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1693018392000
64e9643d83e8f7f36f2d4be0,,87.19,96.51,87.19,71.01,218;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1693017149000
64e955f683e8f7f36f112184,,79.99,98.06,79.99,75.42,200;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1693013494000
64e91a1a83e8f7f36f997cf6,,79.59,97.07,79.59,74.63,199;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1692998170000
64e919f883e8f7f36f997c0d,,75.19,94.12,75.19,66.39,188;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1692998136000
64e81d9d5ba2af43db7e942a,,79.99,96.62,79.99,64.84,200;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1692933533000
64e788fd5ba2af43db4ee53a,,73.19,90.43,73.19,64.18,183;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1692895485000
64e6c9fb5ba2af43dbd0ed06,,81.57,98.1,81.57,77.87,204;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1692846587000
64e6b4435ba2af43dba69cb5,,70.77,93.65,70.77,70.41,177;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1692841027000
64e43241296972726c835f4e,true,82.38,96.71,82.38,69.72,206;0;0;0,time,30,-1,0,30.01,0,0,true,false,english,,normal,false,false,false,,1692676673000
64d6966b707edb24483bedc4,,77.17,91.55,77.17,77.48,193;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1691784811000
64c53d980726bb8041868136,,84.8,96.85,84.8,81.67,212;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1690647960000
64c327cb0726bb80417240e0,,85.6,95.54,85.6,73.73,214;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1690511307000
64c2eccd0726bb804104a090,,83.97,96.79,83.97,79.3,210;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1690496205000
64c2ecab0726bb8041049fd6,,74.38,96.92,74.38,73.13,186;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1690496171000
64c2e8e20726bb8041fa6310,,86.34,97.31,86.34,77.84,216;0;0;0,time,30,-1,0,30.02,0,0,false,false,english,,normal,false,false,false,,1690495202000
64c291b20726bb804151fad0,,70.38,91.41,70.38,63.61,176;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1690472882000
64c0a4ba0726bb804189d624,,81.57,94.06,81.57,70.17,204;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1690346682000
64bf550f1c4eb310319e3160,,73.18,93.37,73.18,72.13,183;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1690260751000
64bd6bde1c4eb31031e6ad34,,79.97,95.79,82.77,75.52,200;1;0;1,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1690135518000
64bccb28a8e06b256c6365e0,,81.95,96.7,81.95,72.43,205;0;0;0,time,30,-1,0,30.02,0,0,false,false,english,,normal,false,false,false,,1690094376000
64b9ecb5a8e06b256cd19b1d,,82.37,94.09,82.37,74.05,206;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1689906357000
64b97359a8e06b256cea09ba,,81.97,94.52,82.37,73.03,205;1;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1689875289000
64b9456aa8e06b256c90ec28,,83.57,95.89,83.57,74.95,209;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1689863530000
64b8af6ea8e06b256c6b4f01,,72.4,92.82,72.4,74.33,181;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1689825134000
64b7fd35a8e06b256c0fcea3,,67.58,89.74,70.38,73.43,169;1;1;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1689779509000
64b7432ea8e06b256ca648a4,,87.57,95.65,88.77,75.18,219;2;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1689731886000
64b722e3a8e06b256c692815,,74,91.39,74.8,66.14,185;1;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1689723619000
64b6b424a8e06b256c95e741,,85.6,95.59,85.6,77.45,214;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1689695268000
64b5ba61a8e06b256cb26bdf,,61.2,92.9,62.8,46.62,153;0;0;1,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1689631329000
64b57c59a8e06b256c37f2a8,,91.17,96.28,93.97,78.31,228;0;1;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1689615449000
64b4a3aa73193c702e2f8e71,,76.37,93.24,76.37,70.69,191;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1689559978000
64b4315173193c702e56b283,true,98.77,99.6,98.77,83.2,247;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1689530705000
